match_uid,ha_status,ha_method,csv_home_name,csv_home_id,csv_away_name,csv_away_id,page_home_name,page_home_id,page_away_name,page_away_id,page_set1_tb_home,page_set1_tb_away,page_set2_tb_home,page_set2_tb_away,page_set3_tb_home,page_set3_tb_away,page_set1_home,page_set1_away,page_set2_home,page_set2_away,page_set3_home,page_set3_away,page_time_overall,page_time_set1,page_time_set2,page_time_set3,page_date_time,page_court_type,error
23a9wDIa,correct,id_match,Zhang S.,OY0ZExo5,Gao X.,l2kcaiDr,Zhang S.,OY0ZExo5,Gao X.,l2kcaiDr,,,,,,,6,3,6,1,,,1:08,0:36,0:32,,"10:50 PM, April 28, 2025",HARD,
23mjpzNG,correct,id_match,Giovannini L.,ruSbIQqA,Buchnik M.,QsbKz3qh,Giovannini L.,ruSbIQqA,Buchnik M.,QsbKz3qh,,,,,,,6,2,6,1,,,1:19,0:35,0:44,,"04:10 AM, June 12, 2025",CLAY,
25r6plZF,correct,id_match,Pedone G.,SjItfRhp,Diaz Adrover C.,UgTF99H7,Pedone G.,SjItfRhp,Diaz Adrover C.,UgTF99H7,,,,,,,6,3,6,2,,,1:29,0:37,0:52,,"05:45 AM, July 30, 2024",CLAY,
27LMlftR,correct,id_match,Radovanovic N.,hrwKEMB4,Podhajecka D.,6w19qjSO,Radovanovic N.,hrwKEMB4,Podhajecka D.,6w19qjSO,,,,,,,6,4,6,1,,,1:16,0:44,0:32,,"06:00 AM, January 16, 2025",HARD,
296TGUBO,correct,id_match,Parrizas-Diaz N.,MVSOop0f,Kudermetova P.,8O9jYpK8,Parrizas-Diaz N.,MVSOop0f,Kudermetova P.,8O9jYpK8,,,,,,,5,7,0,6,,,1:08,0:47,0:21,,"05:10 AM, October 11, 2024",HARD,
2B18XUct,correct,id_match,Di Girolami T.,hdCn2wb5,Musetti L.,bX3qm2G6,Di Girolami T.,hdCn2wb5,Musetti L.,bX3qm2G6,,,,,,,6,4,6,4,,,1:54,1:01,0:53,,"02:40 AM, October 10, 2024",CLAY,
2BwWFEwq,correct,id_match,Chanta A.,vu6u9eYC,Ng M.,vkX737Vn,Chanta A.,vu6u9eYC,Ng M.,vkX737Vn,,,,,,,3,6,6,3,7,5,3:11,1:09,0:44,1:18,"10:10 PM, June 24, 2025",HARD,
2FFCOgM9,correct,id_match,Shubina D.,QoIKghE9,Rakki S.,theEAnd7,Shubina D.,QoIKghE9,Rakki S.,theEAnd7,,,,,,,6,1,6,3,,,0:24,,0:24,,"07:25 AM, October 29, 2024",HARD,
2Jo8WcJO,correct,id_match,Girelli C.,G83RRgHO,Cembranos P.,xnyRVBx9,Girelli C.,G83RRgHO,Cembranos P.,xnyRVBx9,,,,,,,2,6,2,6,,,1:15,0:42,0:33,,"06:00 AM, October 23, 2024",HARD,
2LYxCr84,correct,id_match,Yoruk I.,x4gMgxcQ,Cirpanli D.,8viG4wqk,Yoruk I.,x4gMgxcQ,Cirpanli D.,8viG4wqk,7,1,,,,,7,6,6,2,,,1:49,1:12,0:37,,"04:40 AM, March 12, 2025",CLAY,
2NV8OhdP,correct,id_match,Muhammad A.,tnWEOb3b,Aiava D.,A1mr8BP4,Muhammad A.,tnWEOb3b,Aiava D.,A1mr8BP4,,,,,,,6,4,6,3,,,1:15,0:43,0:32,,"09:00 PM, February 08, 2020",HARD,
2R5yiRu2,correct,id_match,Lee E.,ncLLz3yC,Nishino N.,0p2EtpIj,Lee E.,ncLLz3yC,Nishino N.,0p2EtpIj,7,1,,,,,7,6,6,0,,,1:58,1:16,0:42,,"09:10 PM, August 01, 2024",HARD,
2RZXcTX7,correct,id_match,Baranovska A.,nLxWDRxg,Hertel A.,0tXZkkun,Baranovska A.,nLxWDRxg,Hertel A.,0tXZkkun,,,,,,,6,2,6,3,,,1:31,0:42,0:49,,"08:45 AM, August 28, 2024",CLAY,
2TWsM1As,correct,id_match,Cabrera L.,GjjqIe5A,Jones E.,WCpmB755,Cabrera L.,GjjqIe5A,Jones E.,WCpmB755,,,,,,,6,2,3,6,3,6,1:42,0:32,0:34,0:36,"01:25 AM, May 01, 2025",HARD,
2XAnvP8E,correct,id_match,Radanovic D.,hE0NYjnh,Wang T.,Wz177WCI,Radanovic D.,hE0NYjnh,Wang T.,Wz177WCI,,,,,,,6,3,7,5,,,1:53,0:52,1:01,,"03:25 PM, May 29, 2025",HARD,
2XxPI0VI,correct,id_match,Yang Y.,ziXD7L4M,Lu J.,dWQsxnQ8,Yang Y.,ziXD7L4M,Lu J.,dWQsxnQ8,,,,,,,6,2,7,5,,,1:47,0:45,1:02,,"09:10 PM, March 03, 2025",HARD,
2agRT6Sk,correct,id_match,Loeb J.,dnuFIN0K,Mboko V.,AqVez8TJ,Loeb J.,dnuFIN0K,Mboko V.,AqVez8TJ,,,,,,,5,7,1,6,,,1:20,0:49,0:31,,"10:05 PM, July 18, 2023",HARD,
2eqUGcm2,correct,id_match,Sukhotina A.,dMPKD49m,Nagy A.,KppOkDfr,Sukhotina A.,dMPKD49m,Nagy A.,KppOkDfr,,,,,,,2,6,2,6,,,1:27,0:39,0:48,,"04:00 AM, January 24, 2025",HARD,
2iixNwxh,correct,id_match,Guth M.,d0rtetKq,Yuhan L.,2ynI4fem,Guth M.,d0rtetKq,Yuhan L.,2ynI4fem,,,,,,,1,6,3,6,,,1:49,0:49,1:00,,"10:55 AM, February 11, 2025",HARD,
2kWLkWK8,correct,id_match,Kuparev A.,67YCc7Q2,Snigireva A.,fZJYRjGU,Kuparev A.,67YCc7Q2,Snigireva A.,fZJYRjGU,,,,,,,6,3,2,6,4,6,2:15,0:39,0:40,0:56,"03:00 AM, October 29, 2024",HARD,
2ma2ToID,correct,id_match,Haavisto E.,Em9BJn0j,Zaar L.,Acy373ml,Haavisto E.,Em9BJn0j,Zaar L.,Acy373ml,,,,,,,2,6,1,6,,,1:34,0:48,0:46,,"05:00 AM, November 01, 2024",HARD,
2onK1eN8,correct,id_match,Da Cruz Mendonca S.,M7StrM4d,Corbalan Miranda A.,pM3V6kQa,Da Cruz Mendonca S.,M7StrM4d,Corbalan Miranda A.,pM3V6kQa,,,,,,,6,1,6,1,,,1:10,0:33,0:37,,"01:50 PM, May 12, 2025",HARD,
2qeNIPMF,correct,id_match,Morisaki K.,YaQLhPOH,Mushika Mio,jmprHrS3,Morisaki K.,YaQLhPOH,Mushika Mio,jmprHrS3,,,,,,,6,3,4,6,1,6,2:06,0:40,0:54,0:32,"12:05 AM, July 31, 2024",HARD,
2szL8uwh,correct,id_match,Janssen C.,hjthhCK3,Okuwaki R.,Aic83iVF,Janssen C.,hjthhCK3,Okuwaki R.,Aic83iVF,,,,,,,2,6,4,6,,,1:29,0:38,0:51,,"11:15 AM, April 02, 2025",HARD,
2wAlK5p9,correct,id_match,Noel C.,hCtV87Oh,Zoppas L.,IDMFpsQM,Noel C.,hCtV87Oh,Zoppas L.,IDMFpsQM,7,2,,,,,7,6,3,6,6,2,2:07,0:50,0:47,0:30,"07:15 AM, July 05, 2025",HARD,
2wvipD2S,correct,id_match,Tsetsou E.,KrhEot1t,Krajmer K.,vHlw7VDa,Tsetsou E.,KrhEot1t,Krajmer K.,vHlw7VDa,,,,,,,2,6,4,6,,,1:39,0:39,1:00,,"09:00 AM, November 13, 2024",CLAY,
2yolIhrf,correct,id_match,Raggi A.,zZF2R0wL,Hoste Ferrer C.,IgaJbbEr,Raggi A.,zZF2R0wL,Hoste Ferrer C.,IgaJbbEr,,,,,,,7,5,1,6,2,6,2:42,1:04,0:46,0:52,"10:50 AM, September 03, 2024",CLAY,
40gEhMHr,correct,id_match,Maklakova E.,hSqO7ZBF,Rasim M.,fyVQYaCf,Maklakova E.,hSqO7ZBF,Rasim M.,fyVQYaCf,,,,,,,6,2,6,2,,,1:11,0:33,0:38,,"05:15 AM, June 19, 2025",CLAY,
42YEA0am,correct,id_match,Zhu C.,t6QFqpeR,Aikawa M.,8brlAqYt,Zhu C.,t6QFqpeR,Aikawa M.,8brlAqYt,,,,,,,6,2,6,2,,,1:22,0:41,0:41,,"10:10 PM, April 24, 2025",HARD,
44yTi3Ec,correct,id_match,Kockinis A.,WGhVy90e,Kuwata H.,CK6OPL7F,Kockinis A.,WGhVy90e,Kuwata H.,CK6OPL7F,,,,,,,4,6,4,6,,,1:45,0:49,0:56,,"05:15 PM, June 25, 2025",HARD,
48cjdO0c,correct,id_match,John-Baptiste L.,GtVYCzOe,Frayman D.,xdkL2Qx6,John-Baptiste L.,GtVYCzOe,Frayman D.,xdkL2Qx6,2,7,,,,,6,7,4,6,,,2:25,1:20,1:05,,"07:10 AM, October 03, 2024",HARD,
4AAn5YZ1,correct,id_match,Stankovic A.,MVlyno90,Zack A.,YmBYCaio,Stankovic A.,MVlyno90,Zack A.,YmBYCaio,,,,,,,6,2,6,4,,,1:29,0:45,0:44,,"03:15 AM, September 04, 2024",CLAY,
4Apz8jt1,correct,id_match,Konstantinova Y.,lKBsgxpp,Van Emst S.,rHTIZlAr,Konstantinova Y.,lKBsgxpp,Van Emst S.,rHTIZlAr,,,,,,,0,4,,,,,0:20,0:20,,,"07:25 AM, May 06, 2025",CLAY,
4CZiYHit,correct,id_match,Okutoyi A.,AJK0VDdD,Wawrzkiewicz I.,0K8yask8,Okutoyi A.,AJK0VDdD,Wawrzkiewicz I.,0K8yask8,,,,,,,6,3,6,3,,,1:28,0:36,0:52,,"04:00 AM, June 19, 2025",CLAY,
4ECv5EHs,correct,id_match,Eala A.,ppu9X7PH,Preston T.,Of1fjykI,Eala A.,ppu9X7PH,Preston T.,Of1fjykI,,,,,,,7,5,6,1,,,1:35,0:57,0:38,,"04:05 PM, August 07, 2024",HARD,
4GX1M42S,correct,id_match,De Stefano S.,E1ksSsZn,Ibbou I.,reydcrQQ,De Stefano S.,E1ksSsZn,Ibbou I.,reydcrQQ,,,,,,,7,5,6,3,,,1:37,0:58,0:39,,"02:15 PM, July 28, 2024",CLAY,
4ItZvp1n,correct,id_match,Fornasieri C.,QFNpl5Z0,Craciun G. A.,tKY1K8z4,Fornasieri C.,QFNpl5Z0,Craciun G. A.,tKY1K8z4,,,,,,,6,3,5,7,3,6,3:01,0:46,1:11,1:04,"04:50 AM, August 02, 2024",CLAY,
4MGLTxRb,correct,id_match,Vidmanova D.,lAVWhl4h,Kalieva E.,8MpH36Na,Vidmanova D.,lAVWhl4h,Kalieva E.,8MpH36Na,,,,,,,6,4,6,3,,,1:30,0:51,0:39,,"11:00 AM, July 23, 2025",HARD,
4OocsE0c,correct,id_match,Love-Star A.,jD30R9x2,Cirotte A.,lW1nsntM,Love-Star A.,jD30R9x2,Cirotte A.,lW1nsntM,,,,,,,4,6,1,6,,,1:42,0:55,0:47,,"03:00 AM, December 10, 2024",HARD,
4SB2J2cE,correct,id_match,Soriano Santiago M.,r7MxvmMh,Wagner Y.,6FgFwpV7,Soriano Santiago M.,r7MxvmMh,Wagner Y.,6FgFwpV7,,,7,4,,,4,6,7,6,6,0,,,,,"10:15 AM, March 08, 2023",HARD,
4U8gYUPb,correct,id_match,Xu S.,tbPhon7h,Plosnik E.,bXTJzBsR,Xu S.,tbPhon7h,Plosnik E.,bXTJzBsR,,,,,,,6,1,6,3,,,1:42,0:44,0:58,,"07:35 AM, May 08, 2025",CLAY,
4W9jSsG5,correct,id_match,Jovic I.,bmWvBlnL,Urhobo A.,OWWpdkTo,Jovic I.,bmWvBlnL,Urhobo A.,OWWpdkTo,,,,,,,1,6,6,4,6,2,1:51,0:25,0:47,0:39,"12:00 PM, October 24, 2024",HARD,
4Yh7Jq35,correct,id_match,Baburyan T.,61iZXxJj,Yuneva A.,nHA2waeT,Baburyan T.,61iZXxJj,Yuneva A.,nHA2waeT,,,,,,,1,6,1,6,,,1:08,0:32,0:36,,"05:25 AM, May 21, 2025",CLAY,
4b0cIWbB,correct,id_match,Schmal H. F.,rREHkopK,Buchnik M.,QsbKz3qh,Schmal H. F.,rREHkopK,Buchnik M.,QsbKz3qh,,,,,,,0,6,1,6,,,1:01,0:26,0:35,,"05:30 AM, February 25, 2025",HARD,
4bfiGTYq,correct,id_match,Sharma A.,xQIgg881,Osuigwe W.,GEAmUZ6D,Sharma A.,xQIgg881,Osuigwe W.,GEAmUZ6D,,,,,,,6,2,6,2,,,1:22,0:39,0:43,,"04:55 PM, May 04, 2025",CLAY,
4d5Crd66,correct,id_match,Jokic K.,4lAi244b,Pigossi L.,l2FaZpEP,Jokic K.,4lAi244b,Pigossi L.,l2FaZpEP,,,,,,,7,5,6,2,,,2:05,1:12,0:53,,"10:40 AM, May 02, 2025",CLAY,
4f8lcD8e,correct,id_match,Mateas M.,AqzhGvlR,Parks A.,Uwhd6a1e,Mateas M.,AqzhGvlR,Parks A.,Uwhd6a1e,,,7,3,,,6,4,7,6,,,1:52,0:42,1:10,,"11:50 AM, February 05, 2020",HARD,
4frUvxqm,correct,id_match,Ceuca A. A.,W0taENun,Garland J.,nLHKqCzb,Ceuca A. A.,W0taENun,Garland J.,nLHKqCzb,,,,,,,6,2,0,6,2,6,1:57,0:43,0:27,0:47,"12:15 PM, November 27, 2024",HARD,
4hqwkHuB,correct,id_match,Shvetsova V.,fLl4Qkrh,Gasparovic C.,UalQBrzN,Shvetsova V.,fLl4Qkrh,Gasparovic C.,UalQBrzN,,,,,,,3,6,4,6,,,1:31,0:43,0:48,,"06:20 AM, April 24, 2025",HARD,
4jE91SVP,correct,id_match,Firman A.,tOgpGk0f,Payet P.,zTYkXXIf,Firman A.,tOgpGk0f,Payet P.,zTYkXXIf,,,,,,,3,6,2,6,,,1:32,0:49,0:43,,"10:30 AM, September 05, 2024",CLAY,
4jzdBlGD,correct,id_match,Naito Y.,YgiiwIrA,Milic E. N.,OS241ND8,Naito Y.,YgiiwIrA,Milic E. N.,OS241ND8,,,,,,,5,7,2,6,,,1:34,1:00,0:34,,"07:30 AM, May 13, 2025",CLAY,
4njBnsQk,correct,id_match,Van Uytvanck A.,KfdYy5Pq,Cabrera L.,GjjqIe5A,Van Uytvanck A.,KfdYy5Pq,Cabrera L.,GjjqIe5A,,,,,,,6,1,4,6,6,1,1:53,0:29,0:47,0:37,"08:40 AM, June 17, 2021",GRASS,
4rd7O6un,correct,id_match,Tjen J.,ngVYO2lo,Ionescu E.,dbMupSE5,Tjen J.,ngVYO2lo,Ionescu E.,dbMupSE5,,,,,,,6,3,6,1,,,1:14,0:44,0:30,,"10:10 AM, August 06, 2025",HARD,
4tuS6v54,correct,id_match,Smejkal L.,jT7A5cGN,Voracek E. M.,IsBHH83s,Smejkal L.,jT7A5cGN,Voracek E. M.,IsBHH83s,9,7,,,,,7,6,6,2,,,2:12,1:23,0:49,,"09:35 AM, July 24, 2024",CLAY,
4vxv00nm,correct,id_match,Yakovleva D.,IDrPmP5D,Dho N.,0AF5CkN7,Yakovleva D.,IDrPmP5D,Dho N.,0AF5CkN7,,,,,,,4,6,1,6,,,1:39,0:56,0:43,,"05:35 AM, July 02, 2025",HARD,
4z85Z2q1,correct,id_match,Munk Mortensen R.,h8OdNuNd,Teixido Garcia M. A.,CMBBiiQi,Munk Mortensen R.,h8OdNuNd,Teixido Garcia M. A.,CMBBiiQi,,,,,,,7,5,6,2,,,1:55,0:57,0:58,,"08:15 AM, April 23, 2025",HARD,
61DG6zKh,correct,id_match,Thongkum P.,tAbVAlE7,Cheapchandej P.,IT1Nplx5,Thongkum P.,tAbVAlE7,Cheapchandej P.,IT1Nplx5,,,,,,,5,7,3,6,,,1:39,1:01,0:38,,"11:15 PM, March 26, 2025",HARD,
63MBSVPF,correct,id_match,Eala A.,ppu9X7PH,Selekhmeteva O.,v7vDWRvO,Eala A.,ppu9X7PH,Selekhmeteva O.,v7vDWRvO,7,5,7,4,,,7,6,7,6,,,2:09,1:04,1:05,,"02:05 PM, August 14, 2024",HARD,
657kRCXI,correct,id_match,Alhussein L.,CvDob5Zt,Szabo B.,8lUrX0je,Alhussein L.,CvDob5Zt,Szabo B.,8lUrX0je,,,,,,,6,3,6,3,,,1:43,0:51,0:52,,"05:50 AM, October 02, 2024",HARD,
67pvceJt,correct,id_match,Plaza Araujo L.,WKdzx95M,Nita S.,OGQknkxQ,Plaza Araujo L.,WKdzx95M,Nita S.,OGQknkxQ,,,,,,,6,2,7,5,,,1:48,0:38,1:10,,"05:45 AM, November 05, 2024",HARD,
69iuKEDs,correct,id_match,Stagno B.,CYDJxXaH,Fiorani A.,r5JwkPl1,Stagno B.,CYDJxXaH,Fiorani A.,r5JwkPl1,,,,,,,6,1,2,6,6,2,2:06,0:28,0:49,0:49,"08:45 AM, September 03, 2024",CLAY,
6BbrpxGa,correct,id_match,Ionescu E. M.,zFzvC34A,Todoni C. N.,d4cVJZzB,Ionescu E. M.,zFzvC34A,Todoni C. N.,d4cVJZzB,,,,,,,3,6,6,4,5,7,2:55,0:39,0:59,1:17,"08:40 AM, May 14, 2025",CLAY,
6DRlbhzH,correct,id_match,Hashimova U.,2ZVkYEYu,Xiao L.,0ALdCEUr,Hashimova U.,2ZVkYEYu,Xiao L.,0ALdCEUr,,,,,,,4,6,1,6,,,1:07,0:38,0:29,,"09:30 AM, October 09, 2024",HARD,
6DiMvLYj,correct,id_match,Bertacchi A.,GYsfXRF7,Yaneva E.,by64sxjr,Bertacchi A.,GYsfXRF7,Yaneva E.,by64sxjr,,,,,,,3,6,1,6,,,1:20,0:44,0:36,,"06:20 AM, June 10, 2025",CLAY,
6F83HDpT,correct,id_match,Vladson L.,AZVDQx3e,Laskutova K.,Gn849LHu,Vladson L.,AZVDQx3e,Laskutova K.,Gn849LHu,,,4,7,,,6,4,6,7,6,4,2:40,0:39,1:04,0:57,"02:10 AM, June 12, 2025",HARD,
6FOIW28D,correct,id_match,Yoruk I.,x4gMgxcQ,Barbulescu B.,Yuujebcr,Yoruk I.,x4gMgxcQ,Barbulescu B.,Yuujebcr,,,7,4,,,6,4,7,6,,,1:59,0:30,1:29,,"11:15 AM, December 06, 2024",CLAY,
6H1EKoh3,correct,id_match,Lee G. S.,8E9DVdn5,Chikaraishi Y.,QkoEjqRG,Lee G. S.,8E9DVdn5,Chikaraishi Y.,QkoEjqRG,,,,,,,2,6,2,5,,,1:14,0:35,0:39,,"10:30 PM, July 30, 2024",HARD,
6HqPph7F,correct,id_match,Lee E.,ncLLz3yC,Kikawada R.,EeveqywH,Lee E.,ncLLz3yC,Kikawada R.,EeveqywH,,,,,,,6,4,6,0,,,1:27,0:52,0:35,,"09:00 PM, September 25, 2024",HARD,
6JOmaxcL,correct,id_match,Konishi Silva J.,lpE7HjhU,Cohen Perovani S.,Mke2JoS7,Konishi Silva J.,lpE7HjhU,Cohen Perovani S.,Mke2JoS7,,,5,7,,,6,2,6,7,5,7,3:34,0:47,1:35,1:12,"09:00 AM, December 05, 2024",CLAY,
6Lo4wPOt,correct,id_match,Lys E.,v93ljkqM,Appleton E.,UTOJG35K,Lys E.,v93ljkqM,Appleton E.,UTOJG35K,,,,,,,6,2,6,1,,,0:53,0:29,0:24,,"06:35 AM, November 01, 2022",HARD,
6NWBeQn8,correct,id_match,Kitahara Y.,OzZ77TLm,Chua S.,hGQmL7zG,Kitahara Y.,OzZ77TLm,Chua S.,hGQmL7zG,,,,,,,6,3,6,0,,,1:19,0:47,0:32,,"11:30 PM, September 11, 2024",HARD,
