match_uid,ha_status,ha_method,csv_home_name,csv_home_id,csv_away_name,csv_away_id,page_home_name,page_home_id,page_away_name,page_away_id,page_set1_tb_home,page_set1_tb_away,page_set2_tb_home,page_set2_tb_away,page_set3_tb_home,page_set3_tb_away,page_set1_home,page_set1_away,page_set2_home,page_set2_away,page_set3_home,page_set3_away,page_time_overall,page_time_set1,page_time_set2,page_time_set3,page_date_time,page_court_type,error
002nrDF8,correct,id_match,Baranovska A.,nLxWDRxg,Todoni C. N.,d4cVJZzB,Baranovska A.,nLxWDRxg,Todoni C. N.,d4cVJZzB,,,,,,,6,1,6,3,,,1:28,0:37,0:51,,"02:10 AM, May 07, 2025",CLAY,
00bHopRb,correct,id_match,Costoulas S.,WK42lFJU,Burrage J.,U5Ot7i32,Costoulas S.,WK42lFJU,Burrage J.,U5Ot7i32,,,,,,,4,6,3,6,,,1:26,0:46,0:40,,"03:35 AM, December 07, 2024",HARD,
02aSCkcC,correct,id_match,Rajecki A.,UkERyGft,Kuzmova K.,zPhg3qEf,Rajecki A.,UkERyGft,Kuzmova K.,zPhg3qEf,,,,,,,6,2,0,0,,,1:03,0:45,0:18,,"04:10 AM, October 04, 2024",HARD,
02ulBrNp,correct,id_match,Mansouri Y.,E79w1KgA,Zanolini C.,O4m9mvB8,Mansouri Y.,E79w1KgA,Zanolini C.,O4m9mvB8,,,,,,,6,3,6,2,,,1:24,0:40,0:44,,"04:25 AM, August 25, 2024",HARD,
04f7BxB7,correct,id_match,Meyer Auf Der Heide L.,KviXua09,Semenistaja M.,phSWtDJo,Meyer Auf Der Heide L.,KviXua09,Semenistaja M.,phSWtDJo,,,,,,,6,1,6,1,,,1:12,0:35,0:37,,"06:10 AM, November 08, 2024",HARD,
06Lg9g2F,correct,id_match,Cabaj Awad J.,EsKmIeoB,Amariei I. D.,hnSjsqNn,Cabaj Awad J.,EsKmIeoB,Amariei I. D.,hnSjsqNn,2,7,,,,,6,7,3,6,,,,,,,"05:30 AM, April 07, 2023",CLAY,
082GKDwJ,correct,id_match,Smejkalova A.,fXSY8gS6,Paskauskas G.,SI6nTZVD,Smejkalova A.,fXSY8gS6,Paskauskas G.,SI6nTZVD,,,,,7,9,6,3,5,7,6,7,3:19,0:45,1:22,1:12,"11:00 AM, November 14, 2024",HARD,
0AiV0Ns7,correct,id_match,Di Lorenzo F.,8M2ihFnI,Bara I.,zk2irZZG,Di Lorenzo F.,8M2ihFnI,Bara I.,zk2irZZG,,,,,,,3,6,3,6,,,1:47,0:43,1:04,,"12:15 PM, April 13, 2022",CLAY,
0EkVAgTq,correct,id_match,Kashyap T.,fwGynzUu,Visscher S. J.,6ornLmvN,Kashyap T.,fwGynzUu,Visscher S. J.,6ornLmvN,,,,,,,1,6,0,6,,,0:22,0:22,,,"03:45 AM, December 07, 2024",HARD,
0G8ZPpPc,correct,id_match,Sauvant C.,WrzLwfbC,Bosaia E.,0MyCrInh,Sauvant C.,WrzLwfbC,Bosaia E.,0MyCrInh,,,,,,,6,3,6,3,,,2:01,1:13,0:48,,"02:00 AM, November 23, 2024",CLAY,
0Gj8rgUq,correct,id_match,Da Cruz Mendonca S.,M7StrM4d,Dourado Zimermman J.,UFiZv5nT,Da Cruz Mendonca S.,M7StrM4d,Dourado Zimermman J.,UFiZv5nT,,,,,,,1,6,6,1,6,2,1:27,0:27,0:26,0:34,"01:45 PM, October 26, 2024",HARD,
0IP0te0J,correct,id_match,Natal L.,E72jWNoD,Oliver Sanchez M.,x8DXxyFD,Natal L.,E72jWNoD,Oliver Sanchez M.,x8DXxyFD,7,4,,,,,7,6,6,3,,,1:52,1:11,0:41,,"06:40 AM, July 02, 2025",CLAY,
0K2W8QoD,correct,id_match,Juhaszova V.,hptLabxr,Garcia-Perez G.,4pmFdb9U,Juhaszova V.,hptLabxr,Garcia-Perez G.,4pmFdb9U,,,,,,,0,6,2,6,,,1:00,0:24,0:36,,"08:10 AM, July 10, 2019",CLAY,
0MeDYoSb,correct,id_match,Podrez V.,j7lRpbCL,Kubka M.,0rUdL1O9,Podrez V.,j7lRpbCL,Kubka M.,0rUdL1O9,,,,,,,3,6,2,6,,,1:15,0:37,0:38,,"06:30 AM, March 01, 2025",HARD,
0OKHr3iJ,correct,id_match,Quevedo K.,Ovyv04To,Gadecki O.,4Qyc8N2g,Quevedo K.,Ovyv04To,Gadecki O.,4Qyc8N2g,,,,,,,6,3,6,3,,,1:36,0:47,0:49,,"05:00 AM, April 12, 2025",CLAY,
0Q1uOWvo,correct,id_match,Maquet M.,AJQ9Wsy5,Moll A. L.,EZlwcsTr,Maquet M.,AJQ9Wsy5,Moll A. L.,EZlwcsTr,,,,,,,2,6,1,6,,,1:14,0:31,0:43,,"11:45 AM, August 22, 2024",CLAY,
0SQOcqgc,correct,id_match,Yang Y.,ziXD7L4M,Zhang J.,4jAN10Xk,Yang Y.,ziXD7L4M,Zhang J.,4jAN10Xk,,,,,,,6,4,6,1,,,1:32,0:53,0:39,,"12:05 AM, February 27, 2025",HARD,
0WAd5pAL,correct,id_match,Zarazua R.,6TlRnRze,Shymanovich I.,l21IOgts,Zarazua R.,6TlRnRze,Shymanovich I.,l21IOgts,,,7,1,,,3,6,7,6,6,3,2:38,0:33,1:16,0:49,"12:10 PM, October 24, 2025",HARD,
0Y3lyq2e,correct,id_match,Kanemaki C.,CtXqFNd0,Yoshioka K.,4vTImBMR,Kanemaki C.,CtXqFNd0,Yoshioka K.,4vTImBMR,3,7,,,,,6,7,3,6,,,2:04,1:02,1:02,,"11:00 PM, June 03, 2025",HARD,
0dCAevLs,correct,id_match,Tona M.,2wB7CMs9,Jamshidi E.,Uug27dzJ,Tona M.,2wB7CMs9,Jamshidi E.,Uug27dzJ,,,,,,,6,4,3,6,1,6,2:06,0:47,0:44,0:35,"03:00 AM, December 13, 2024",HARD,
0dpEU7xe,correct,id_match,Jovanovic M.,0jieYeGh,Stamatova J.,d09ktFe3,Jovanovic M.,0jieYeGh,Stamatova J.,d09ktFe3,,,,,,,0,6,4,6,,,1:19,0:26,0:53,,"03:05 AM, June 03, 2025",CLAY,
0fNN7xGc,correct,id_match,Fatima Costa Y.,QkQVYvUa,Gonzalez Daniele J. M.,4hs3jvgb,Fatima Costa Y.,QkQVYvUa,Gonzalez Daniele J. M.,4hs3jvgb,,,,,,,1,6,0,6,,,1:35,0:39,0:56,,"08:15 AM, October 30, 2024",CLAY,
0hvqnZ3e,correct,id_match,Granwehr A.,rygWty7A,Okutoyi A.,AJK0VDdD,Granwehr A.,rygWty7A,Okutoyi A.,AJK0VDdD,,,7,5,,,6,4,7,6,,,1:57,0:44,1:13,,"04:00 AM, June 13, 2025",CLAY,
0jcEhgv1,correct,id_match,Mikhaylova M.,I3b6TBsb,Dols S.,Stkbax5S,Mikhaylova M.,I3b6TBsb,Dols S.,Stkbax5S,,,,,,,6,4,3,6,6,3,2:59,0:53,1:11,0:55,"02:15 AM, October 17, 2024",Clay (indoor),
0nNSf1zG,correct,id_match,Maines N.,dC39VtqR,Samir S.,Kt2L3vod,Maines N.,dC39VtqR,Samir S.,Kt2L3vod,,,,,,,2,6,1,6,,,1:17,0:36,0:41,,"04:55 AM, September 18, 2024",HARD,
0pAbUNEl,correct,id_match,Fetecau I.,88JkTZXP,Horvit M.,n1RWDQBk,Fetecau I.,88JkTZXP,Horvit M.,n1RWDQBk,,,,,,,6,4,4,6,6,4,3:05,1:04,1:06,0:55,"06:40 AM, February 13, 2025",HARD,
0t809ca4,correct,id_match,Tararudee L.,lOEhBzlI,Bassols M.,dvDRCAx9,Tararudee L.,lOEhBzlI,Bassols M.,dvDRCAx9,,,,,,,6,1,6,0,,,0:57,0:33,0:24,,"08:10 AM, July 24, 2025",HARD,
0vPhDLJt,correct,id_match,Lene E.,0hiTKwhH,Podrez V.,j7lRpbCL,Lene E.,0hiTKwhH,Podrez V.,j7lRpbCL,,,,,,,1,6,2,6,,,0:51,0:21,0:30,,"06:40 AM, March 07, 2025",HARD,
0xEGL1un,correct,id_match,Gaillard D.,OA1Wi0Ta,Bruhin L.,nyVMP6hJ,Gaillard D.,OA1Wi0Ta,Bruhin L.,nyVMP6hJ,,,,,,,6,1,6,1,,,1:00,0:24,0:36,,"04:00 AM, August 06, 2024",HARD,
0zi9ZVvU,correct,id_match,Frech M.,W6pL8zuB,Mattek-Sands B.,Sds9hNud,Frech M.,W6pL8zuB,Mattek-Sands B.,Sds9hNud,,,,,,,4,6,7,5,6,3,2:34,0:50,0:54,0:50,"10:10 AM, November 04, 2020",CLAY,
21fvz5rO,correct,id_match,Chirico L.,ljazqnR8,Dolehide C.,fJjFPDOb,Chirico L.,ljazqnR8,Dolehide C.,fJjFPDOb,,,,,,,4,6,4,6,,,1:43,0:54,0:49,,"03:10 PM, May 04, 2023",CLAY,
23mYAUtA,correct,id_match,Kovacic N.,lzKhMTND,Zaparyniuk A.,jRHUXbBL,Kovacic N.,lzKhMTND,Zaparyniuk A.,jRHUXbBL,,,,,,,1,6,0,6,,,1:13,0:35,0:38,,"09:10 AM, June 05, 2025",CLAY,
25SRJiLG,correct,id_match,Kurt I.,AFB4GXoo,Dols S.,Stkbax5S,Kurt I.,AFB4GXoo,Dols S.,Stkbax5S,,,,,,,2,6,6,3,1,6,2:19,0:45,0:46,0:48,"05:30 AM, November 20, 2024",CLAY,
27L77M9F,correct,id_match,Norin F.,xtiAaL4c,Pislak M.,b5lNMg0c,Norin F.,xtiAaL4c,Pislak M.,b5lNMg0c,,,,,,,2,6,2,6,,,1:27,0:43,0:44,,"04:05 AM, October 23, 2024",CLAY,
27kIj7zJ,correct,id_match,Ambrosio S.,tEP1bDQ8,Zantedeschi A.,KIRyWIvq,Ambrosio S.,tEP1bDQ8,Zantedeschi A.,KIRyWIvq,,,,,,,6,4,6,1,,,1:29,0:54,0:35,,"04:15 AM, March 02, 2025",HARD,
29QmI10d,correct,id_match,Kardava Z.,6q3cMdjI,Jeong B.,Of42ImLn,Kardava Z.,6q3cMdjI,Jeong B.,Of42ImLn,,,,,,,6,1,6,4,,,1:40,0:43,0:57,,"03:10 AM, February 05, 2025",HARD,
2BJfiU6m,correct,id_match,Buchnik M.,QsbKz3qh,Liu Y.,lzZDrIu3,Buchnik M.,QsbKz3qh,Liu Y.,lzZDrIu3,,,,,,,6,4,3,6,6,3,2:59,0:56,1:02,1:01,"02:30 AM, March 26, 2025",HARD,
2DjCrhig,correct,id_match,Kaji H.,8Ck3Vpyk,Lee E.,ncLLz3yC,Kaji H.,8Ck3Vpyk,Lee E.,ncLLz3yC,,,,,,,5,7,1,6,,,1:32,0:55,0:37,,"10:10 PM, September 26, 2025",HARD,
2J1jvVjb,correct,id_match,Cilekova L.,xvHokAdK,Tsygourova K.,KEZlxlrH,Cilekova L.,xvHokAdK,Tsygourova K.,KEZlxlrH,,,,,,,3,6,7,5,6,4,2:58,0:42,1:19,0:57,"03:10 AM, September 05, 2024",CLAY,
2LKvKc95,correct,id_match,Wickmayer Y.,byP3Cue7,Cascino E.,beOBrNce,Wickmayer Y.,byP3Cue7,Cascino E.,beOBrNce,6,8,,,,,6,7,6,0,6,3,2:05,1:02,0:23,0:40,"12:35 PM, August 01, 2022",HARD,
2NLsBZDK,correct,id_match,Kuramochi M.,tKXZBPiC,Struplova J.,tMGucWHN,Kuramochi M.,tKXZBPiC,Struplova J.,tMGucWHN,7,4,,,,,7,6,6,4,,,,,,,"03:30 AM, March 19, 2023",CLAY,
2R11eZsC,correct,id_match,Maklakova E.,hSqO7ZBF,Arystanbekova A.,UiGNvuN0,Maklakova E.,hSqO7ZBF,Arystanbekova A.,UiGNvuN0,,,,,,,6,2,6,1,,,1:07,0:37,0:30,,"01:10 AM, April 23, 2025",HARD,
2RRxtnSk,correct,id_match,Tan H.,vqOqBe0i,Seidel E.,WSCEkk6I,Tan H.,vqOqBe0i,Seidel E.,WSCEkk6I,,,,,,,1,4,,,,,0:26,0:26,,,"12:10 PM, April 24, 2024",CLAY,
2T63Pa7N,correct,id_match,Savinykh V.,UPNUJjU4,Abanda F.,SQq71rSL,Savinykh V.,UPNUJjU4,Abanda F.,SQq71rSL,,,,,,,4,6,6,4,1,6,2:20,0:54,0:48,0:38,"12:10 PM, February 12, 2020",HARD,
2X4sPaxg,correct,id_match,Tsetsou E.,KrhEot1t,Alicea S.,EBpubTYp,Tsetsou E.,KrhEot1t,Alicea S.,EBpubTYp,,,,,,,4,6,4,6,,,2:01,0:59,1:02,,"03:40 AM, March 19, 2025",CLAY,
2XnzSFsa,correct,id_match,Siegemund L.,ETkoNgxJ,Babos T.,WUunsrrI,Siegemund L.,ETkoNgxJ,Babos T.,WUunsrrI,,,,,,,7,5,6,4,,,1:55,0:59,0:56,,"08:05 AM, May 16, 2019",CLAY,
2ZkwNare,correct,id_match,Ciocan M.,ABHplFpO,Lollia M.,fRhMaEoN,Ciocan M.,ABHplFpO,Lollia M.,fRhMaEoN,,,,,,,4,6,4,6,,,1:38,0:44,0:54,,"05:00 AM, March 20, 2025",CLAY,
2eR6yRwQ,correct,id_match,Bossi C.,YRQGTrD1,Rey Garcia A.,CAPe888e,Bossi C.,YRQGTrD1,Rey Garcia A.,CAPe888e,,,7,5,,,2,6,7,6,1,6,3:04,0:47,1:28,0:49,"05:30 AM, February 26, 2025",HARD,
2gn7hsJU,correct,id_match,Joint M.,AqLslEIk,Sun L.,MewU5OwE,Joint M.,AqLslEIk,Sun L.,MewU5OwE,,,,,,,1,6,3,6,,,1:08,0:25,0:43,,"11:35 AM, May 05, 2024",CLAY,
2kS4mc94,correct,id_match,Strakhova V.,dO8fjQAB,Li Z.,00MKCU0d,Strakhova V.,dO8fjQAB,Li Z.,00MKCU0d,,,,,,,3,6,7,5,2,6,2:34,0:41,1:06,0:47,"05:05 AM, February 05, 2025",CLAY,
2mVlbM9c,correct,id_match,Tanasie L.,f3VNER7g,Assanova H.,ALQw6J0J,Tanasie L.,f3VNER7g,Assanova H.,ALQw6J0J,,,,,,,6,0,6,1,,,0:51,0:22,0:29,,"08:20 AM, November 12, 2024",CLAY,
2oKk9q3E,correct,id_match,Mair L.,A9a0ytAI,Lekomtseva U.,IPMCvXqo,Mair L.,A9a0ytAI,Lekomtseva U.,IPMCvXqo,,,9,7,,,4,6,7,6,6,4,2:47,0:45,1:12,0:50,"07:05 AM, April 02, 2025",CLAY,
2qP5O2b5,correct,id_match,Duerst J.,ppuj2p3L,Zhiyenbayeva S.,dpoPf0xc,Duerst J.,ppuj2p3L,Zhiyenbayeva S.,dpoPf0xc,5,7,,,,,6,7,2,6,,,1:20,0:45,0:35,,"04:10 AM, September 28, 2024",HARD,
2sAutwNH,correct,id_match,Siedliska N.,Ofgb8NJU,Milic E. N.,OS241ND8,Siedliska N.,Ofgb8NJU,Milic E. N.,OS241ND8,,,,,,,3,6,2,6,,,1:35,0:46,0:49,,"05:30 AM, November 13, 2024",HARD,
2uwPVgXh,correct,id_match,Akli A.,lYIXolpg,Abbagnato A.,UcSf4KWB,Akli A.,lYIXolpg,Abbagnato A.,UcSf4KWB,,,,,,,2,6,2,6,,,1:10,0:35,0:35,,"06:00 AM, February 21, 2025",HARD,
2wWoPhB7,correct,id_match,Kuzmova K.,zPhg3qEf,Cadar E.-T.,t0rsjeFp,Kuzmova K.,zPhg3qEf,Cadar E.-T.,t0rsjeFp,,,,,,,6,3,5,7,6,3,2:08,0:35,0:54,0:39,"03:15 AM, February 12, 2025",HARD,
2yiGwtEc,correct,id_match,Roura Llaverias R.,n7RySt6Q,Bertoldo J.,A5gaS0Mi,Roura Llaverias R.,n7RySt6Q,Bertoldo J.,A5gaS0Mi,,,,,,,4,6,6,4,4,6,2:16,0:41,0:47,0:48,"06:15 AM, December 11, 2024",CLAY,
40BKmXg5,correct,id_match,Jeong B.,Of42ImLn,Bestetti G.,K0t0fR2E,Jeong B.,Of42ImLn,Bestetti G.,K0t0fR2E,,,7,3,,,6,1,7,6,,,,,,,"04:00 AM, March 09, 2023",HARD,
42CHVvXp,correct,id_match,Bonardi B.,GQxuhPTH,Le Bozec M.,OriyUFyR,Bonardi B.,GQxuhPTH,Le Bozec M.,OriyUFyR,,,,,,,6,1,6,3,,,1:16,0:29,0:47,,"09:50 AM, November 22, 2024",CLAY,
42xpz0Ft,correct,id_match,Sebov K.,p2l29WXE,Sahdiieva A.,tA76SYXS,Sebov K.,p2l29WXE,Sahdiieva A.,tA76SYXS,,,,,,,6,4,6,0,,,1:08,0:40,0:28,,"12:10 PM, October 22, 2025",HARD,
46pKGz4M,correct,id_match,Ku Y.,hSk9dOo1,Sakatsume H.,zZoU3kJa,Ku Y.,hSk9dOo1,Sakatsume H.,zZoU3kJa,,,,,,,3,6,6,1,4,6,1:41,0:29,0:24,0:48,"11:05 PM, November 22, 2025",HARD,
48uEq3lI,correct,id_match,Inoue H.,xUr2qOCl,Bulbarella M.,zcRDktTs,Inoue H.,xUr2qOCl,Bulbarella M.,zcRDktTs,,,,,,,6,0,6,0,,,1:04,0:30,0:34,,"04:20 AM, April 16, 2025",HARD,
4AnxU7sg,correct,id_match,Valdmannova V.,tG1BWV4b,Kawa K.,2kS2AMrn,Valdmannova V.,tG1BWV4b,Kawa K.,2kS2AMrn,,,,,,,6,2,6,2,,,1:15,0:39,0:36,,"06:40 AM, December 01, 2025",HARD,
4CZZWmwR,correct,id_match,Cirotte A.,lW1nsntM,Raggi A.,zZF2R0wL,Cirotte A.,lW1nsntM,Raggi A.,zZF2R0wL,,,,,,,6,3,3,6,0,6,2:24,0:46,1:04,0:34,"06:40 AM, April 08, 2025",HARD,
4ECCOTqB,correct,id_match,Sagandikova A.,nHKY2PCh,Suvirdjonkova D.,UXrogWoa,Sagandikova A.,nHKY2PCh,Suvirdjonkova D.,UXrogWoa,,,,,,,6,3,6,3,,,1:30,0:41,0:49,,"03:10 AM, October 03, 2024",HARD,
4G7Z1WHR,correct,id_match,Wickmayer Y.,byP3Cue7,Waltert S.,ALs3vJ11,Wickmayer Y.,byP3Cue7,Waltert S.,ALs3vJ11,,,,,3,7,6,1,3,6,6,7,2:45,0:33,0:48,1:24,"08:50 AM, May 04, 2023",CLAY,
4IrnLvSs,correct,id_match,Petretic L.,WGmammr5,Soulie A.,v3XGLeiN,Petretic L.,WGmammr5,Soulie A.,v3XGLeiN,,,,,,,6,0,6,1,,,1:08,0:33,0:35,,"12:45 PM, October 23, 2024",HARD,
4MCjrbPN,correct,id_match,El Allami M.,vFVXE3nL,Cirotte A.,lW1nsntM,El Allami M.,vFVXE3nL,Cirotte A.,lW1nsntM,2,7,,,,,6,7,0,2,,,1:21,1:04,0:17,,"03:40 AM, August 15, 2024",HARD,
4Oo0leDr,correct,id_match,Blackbeard K.,6gKjPoDN,Choi O.,8UVSZMUB,Blackbeard K.,6gKjPoDN,Choi O.,8UVSZMUB,,,,,,,1,6,6,0,6,4,2:34,0:44,0:44,1:06,"11:20 PM, June 17, 2025",HARD,
4QvsP3PM,correct,id_match,Cervino Ruiz C.,hAMmOqXK,Aristegui M.,fqhcgAkF,Cervino Ruiz C.,hAMmOqXK,Aristegui M.,fqhcgAkF,12,14,,,,,6,7,6,1,6,1,2:27,1:17,0:30,0:40,"05:15 AM, August 30, 2024",HARD,
4U0UMXu0,correct,id_match,Marino R.,Wd9dyI7m,Stoiber R. A.,OnZIerTQ,Marino R.,Wd9dyI7m,Stoiber R. A.,OnZIerTQ,,,7,0,,,6,1,7,6,,,1:21,0:26,0:55,,"05:35 AM, June 20, 2024",GRASS,
4W7aLaqS,correct,id_match,Kolonus Z.,CEC2ANyG,Amirgalieva M.,6sgPcbR9,Kolonus Z.,CEC2ANyG,Amirgalieva M.,6sgPcbR9,,,,,,,6,0,6,1,,,1:04,0:27,0:37,,"01:00 AM, July 31, 2024",HARD,
4YW49UdQ,correct,id_match,Loeb J.,dnuFIN0K,Andreeva E.,GWuBzqkB,Loeb J.,dnuFIN0K,Andreeva E.,GWuBzqkB,,,,,,,4,6,3,6,,,1:40,0:44,0:56,,"04:15 PM, August 10, 2023",HARD,
4YzP7aLh,correct,id_match,Oh E.,hz03BOkq,Lee E.,ncLLz3yC,Oh E.,hz03BOkq,Lee E.,ncLLz3yC,,,,,,,0,6,1,6,,,1:08,0:35,0:33,,"08:55 PM, October 03, 2024",HARD,
4bUnwzYN,correct,id_match,Reyngold E.,lpjDUxQf,Abduraimova N.,2PfUfy9o,Reyngold E.,lpjDUxQf,Abduraimova N.,2PfUfy9o,,,,,,,6,1,6,3,,,1:16,0:32,0:44,,"12:40 AM, June 12, 2025",HARD,
4bzXEdpC,correct,id_match,Syrtveit N.,4h9hA9Jq,Monnot A.,0AUSOSrC,Syrtveit N.,4h9hA9Jq,Monnot A.,0AUSOSrC,,,,,,,3,6,1,6,,,1:08,0:37,0:31,,"07:30 AM, January 06, 2025",HARD,
4f2MNdEc,correct,id_match,Bossi C.,YRQGTrD1,Brugnone F.,0ONj50H5,Bossi C.,YRQGTrD1,Brugnone F.,0ONj50H5,,,5,7,,,4,6,6,7,,,,,,,"04:30 AM, October 04, 2023",HARD,
4fpg7G8F,correct,id_match,Lee Y.-H.,0v6bi7GA,Im H.,GjTfPHDs,Lee Y.-H.,0v6bi7GA,Im H.,GjTfPHDs,,,,,,,6,4,5,7,,,1:37,0:47,0:50,,"11:15 PM, May 28, 2025",HARD,
4hopjIuH,correct,id_match,Newberry L.,UFGMlmdO,Mansfield K.,W4SOmVED,Newberry L.,UFGMlmdO,Mansfield K.,W4SOmVED,,,,,,,6,3,2,6,3,6,2:26,0:45,0:55,0:46,"05:45 AM, June 24, 2025",HARD,
4jCLAT7k,correct,id_match,Kalieva E.,8MpH36Na,Okalova M.,8Ce97Ehr,Kalieva E.,8MpH36Na,Okalova M.,8Ce97Ehr,,,,,,,6,4,6,2,,,1:28,0:51,0:37,,"12:35 PM, May 02, 2025",CLAY,
4jfUdMs8,correct,id_match,Brengle M.,QZFcAz5i,Cepede V.,A7k8bhXF,Brengle M.,QZFcAz5i,Cepede V.,A7k8bhXF,,,,,,,7,5,6,2,,,1:34,0:53,0:41,,"10:10 AM, May 06, 2021",CLAY,
4nhOxRJH,correct,id_match,Svatikova L.,GKxZMY1l,Stamatova J.,d09ktFe3,Svatikova L.,GKxZMY1l,Stamatova J.,d09ktFe3,2,7,,,,,6,7,6,3,0,6,,,,,"03:30 AM, October 05, 2023",CLAY,
4rShzvqe,correct,id_match,Suslova S.,rDX8QqD5,Udina V.,4AKT2FQh,Suslova S.,rDX8QqD5,Udina V.,4AKT2FQh,,,,,,,6,1,6,4,,,1:14,0:25,0:49,,"07:00 AM, June 04, 2025",HARD,
4tmM1VG1,correct,id_match,Sauvant C.,WrzLwfbC,Radisic N.,KShAxkCa,Sauvant C.,WrzLwfbC,Radisic N.,KShAxkCa,7,3,,,,,7,6,4,6,4,6,3:28,1:18,1:10,1:00,"08:25 AM, November 22, 2023",CLAY,
4vCCWOPq,correct,id_match,Bouzas Maneiro J.,Gj20DdaG,Mendez S.,j3kiI4W8,Bouzas Maneiro J.,Gj20DdaG,Mendez S.,j3kiI4W8,,,,,,,6,3,6,2,,,1:10,0:36,0:34,,"05:55 AM, August 01, 2024",CLAY,
4x7uKzSE,correct,id_match,Mikaca S.,joPJ8o9T,Dernikovic R.,2N3l3YXm,Mikaca S.,joPJ8o9T,Dernikovic R.,2N3l3YXm,,,,,,,6,2,3,6,2,6,2:02,0:41,0:45,0:36,"08:05 AM, October 16, 2024",CLAY,
4zp2BBB9,correct,id_match,Chang S.,xCiOikO4,Di Lorenzo F.,8M2ihFnI,Chang S.,xCiOikO4,Di Lorenzo F.,8M2ihFnI,,,,,,,6,2,6,2,,,1:27,0:47,0:40,,"10:10 AM, April 27, 2022",CLAY,
636KCAoo,correct,id_match,Breval A.,QN3CvaZJ,Paterno G.,xhFUIynR,Breval A.,QN3CvaZJ,Paterno G.,xhFUIynR,,,,,,,3,6,3,6,,,1:34,0:52,0:42,,"07:30 AM, January 08, 2025",HARD,
651Namg3,correct,id_match,Stoiana M.,K6fgsbWR,Gadecki O.,4Qyc8N2g,Stoiana M.,K6fgsbWR,Gadecki O.,4Qyc8N2g,,,9,7,,,6,4,7,6,,,1:54,0:47,1:07,,"12:55 PM, October 25, 2025",HARD,
67nPfKLc,correct,id_match,Coppez K.,vLj82mqm,Lazarevic A.,fukhbSiH,Coppez K.,vLj82mqm,Lazarevic A.,fukhbSiH,,,,,,,4,6,4,6,,,2:10,1:00,1:10,,"07:00 AM, July 03, 2025",CLAY,
69H1Rf1N,correct,id_match,Bolsova Zadoinov A.,O6dHZYhC,Tomova V.,Ova6pdYE,Bolsova Zadoinov A.,O6dHZYhC,Tomova V.,Ova6pdYE,,,,,,,0,6,4,6,,,1:47,0:40,1:07,,"08:05 AM, November 24, 2023",CLAY,
6BQq0W2t,correct,id_match,Hartono A.,bZu69bao,Anderson R.,2TtUq2X8,Hartono A.,bZu69bao,Anderson R.,2TtUq2X8,,,,,,,6,4,6,3,,,1:31,0:47,0:44,,"10:00 AM, August 10, 2024",HARD,
6DPlD0Sa,correct,id_match,Ilker Z.,0Ui43TTt,Grekul E.,Q94ZveBM,Ilker Z.,0Ui43TTt,Grekul E.,Q94ZveBM,,,,,,,3,6,2,6,,,1:32,0:40,0:52,,"03:40 AM, June 24, 2025",HARD,
6Di5zCPN,correct,id_match,Rogers S.,jkHNR1ol,Okamura K.,SE54TO51,Rogers S.,jkHNR1ol,Okamura K.,SE54TO51,,,,,7,5,6,2,4,6,7,6,3:02,0:40,1:09,1:13,"01:10 PM, November 04, 2020",CLAY,
6F2OoITF,correct,id_match,Mettraux M.,p8RAnUhh,Eduarda Lages M.,AHhUreCh,Mettraux M.,p8RAnUhh,Eduarda Lages M.,AHhUreCh,,,,,,,6,2,6,1,,,1:13,0:36,0:37,,"12:20 PM, December 11, 2024",CLAY,
6FGWsah5,correct,id_match,Osterreicher M.,jusLldyn,Semenistaja M.,phSWtDJo,Osterreicher M.,jusLldyn,Semenistaja M.,phSWtDJo,,,,,,,7,5,4,6,6,1,2:33,0:57,0:57,0:39,"05:15 AM, November 13, 2024",HARD,
6FfpvMwb,correct,id_match,Falconi I.,2LjhbRKh,Brengle M.,QZFcAz5i,Falconi I.,2LjhbRKh,Brengle M.,QZFcAz5i,,,,,,,6,4,0,6,1,2,1:40,0:49,0:28,0:23,"03:40 PM, February 12, 2020",HARD,
6HkfuRlo,correct,id_match,Zhang Y.,QyYuXHuR,Yamazaki I.,K4KqvFAd,Zhang Y.,QyYuXHuR,Yamazaki I.,K4KqvFAd,,,,,,,2,6,3,6,,,1:39,0:46,0:53,,"10:10 PM, July 04, 2025",HARD,
6JG1EX4M,correct,id_match,Turkmen D.,Ukf9o1b1,Dinu C.,Q3wtrOvH,Turkmen D.,Ukf9o1b1,Dinu C.,Q3wtrOvH,,,,,,,1,6,2,6,,,1:35,0:43,0:52,,"06:20 AM, March 26, 2025",CLAY,
6LcQ4MuP,correct,id_match,Huang Yujia,vNaEiU4q,Zhang J.,4jAN10Xk,Huang Yujia,vNaEiU4q,Zhang J.,4jAN10Xk,4,7,,,,,6,7,4,6,,,2:13,1:18,0:55,,"10:10 PM, June 04, 2025",HARD,
6NAmgYOG,correct,id_match,Nepliy E.,MX0lkYlJ,Vogt M.,UFtfbtIc,Nepliy E.,MX0lkYlJ,Vogt M.,UFtfbtIc,,,,,,,4,6,2,6,,,1:44,0:50,0:54,,"04:10 AM, October 30, 2024",CLAY,
6NxIwISQ,correct,id_match,Reguer A.,E3vifwME,Lukosiute A.,fN0eaq2P,Reguer A.,E3vifwME,Lukosiute A.,fN0eaq2P,,,,,,,4,6,1,6,,,1:53,1:17,0:36,,"06:20 AM, March 12, 2025",HARD,
